Time still vs. Total angle changed from (330, 302) to (560, 323)
0.5621347,0.0,2.0
0.0,0.0,2.0
0.6520228,1.0,2.0
0.64739215,5.0,2.0
0.0,7.0,2.0
8.487671,6.0,3.0
1.262838,6.0,3.0
0.5884649,0.0,3.0
2.146742,0.0,3.0
0.0,0.0,3.0
1.8295672,0.0,3.0
0.23860933,2.0,3.0
0.052161828,2.0,3.0
0.27146676,0.0,3.0
0.18260743,0.0,3.0
0.069964886,0.0,3.0
0.0,2.0,3.0
0.09422176,0.0,3.0
0.0,0.0,3.0
1.6929619,0.0,3.0
7.6344814,6.0,3.0
4.0223722,0.0,3.0
0.48689923,0.0,3.0
0.0,0.0,3.0
0.5565993,0.0,3.0
0.10899933,7.0,3.0
0.37724906,0.0,3.0
0.5884649,1.0,3.0
0.3520443,0.0,3.0
1.9228377,1.0,3.0
0.26224643,2.0,3.0
0.0686953,0.0,3.0
1.1711619,2.0,3.0
2.263676,2.0,3.0
0.19571516,0.0,3.0
1.3149648,0.0,3.0
0.26224643,1.0,3.0
0.0,2.0,3.0
0.0,3.0,3.0
5.7831936,2.0,3.0
0.027934464,0.0,3.0
0.48746932,2.0,3.0
3.2891085,0.0,3.0
0.19990812,2.0,3.0
0.3498556,2.0,3.0
3.273028,0.0,3.0
0.012578432,0.0,3.0
0.30043894,5.0,3.0
2.942492,0.0,3.0
3.1415927,0.0,3.0
1.5707964,0.0,3.0
0.0,0.0,3.0
2.7768798,0.0,3.0
0.0,0.0,3.0
0.14763021,0.0,3.0
1.1459383,0.0,3.0
0.0,0.0,3.0
0.026351634,0.0,3.0
0.42471546,0.0,3.0
0.43289915,0.0,3.0
0.0,6.0,3.0
0.12811576,0.0,3.0
0.28946215,0.0,3.0
0.88376206,0.0,3.0
0.3131381,0.0,3.0
3.8717177,0.0,3.0
2.6074452,1.0,3.0
0.0,0.0,3.0
0.67114383,0.0,3.0
2.9683692,2.0,3.0
0.92230785,0.0,3.0
2.2802262,7.0,3.0
1.0040671,3.0,3.0
0.0,0.0,3.0
0.09215432,2.0,3.0
0.5724045,0.0,3.0
0.64747214,0.0,3.0
0.0,0.0,3.0
0.53320354,0.0,3.0
2.7755576E-17,0.0,3.0
0.17636615,0.0,3.0
0.11415127,0.0,3.0
1.1170739,0.0,3.0
0.76721835,0.0,3.0
0.9702957,3.0,3.0
0.23860933,0.0,3.0
0.13059573,0.0,3.0
3.1057515,2.0,3.0
1.1466019,0.0,3.0
2.3918936,3.0,3.0
0.21058832,2.0,3.0
0.6191033,2.0,3.0
0.9393132,2.0,3.0
0.734723,0.0,3.0
0.0686953,0.0,3.0
0.35415816,0.0,3.0
3.4070911,2.0,3.0
0.30015516,0.0,3.0
1.4660597,0.0,3.0
1.0642034,0.0,3.0
0.06289166,6.0,3.0
0.7781444,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.124604724,2.0,3.0
0.11547538,0.0,3.0
0.99056906,2.0,3.0
0.15516716,0.0,3.0
0.6300725,2.0,3.0
0.9477269,0.0,3.0
0.23835778,3.0,3.0
0.100044645,0.0,3.0
6.450352,4.0,3.0
2.4012156,0.0,3.0
0.28546286,2.0,3.0
3.4078448,2.0,3.0
5.1624317,4.0,3.0
1.1567825,0.0,3.0
1.3411539,0.0,3.0
0.5218226,1.0,3.0
0.43453047,0.0,3.0
2.5952327,2.0,3.0
1.3411539,0.0,3.0
0.054970242,0.0,3.0
0.70189995,0.0,3.0
0.45047122,0.0,3.0
0.14235306,0.0,3.0
0.0,0.0,3.0
0.13059573,0.0,3.0
0.0,2.0,3.0
0.032574706,0.0,3.0
0.0,0.0,3.0
0.01559575,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
3.3204083,2.0,3.0
0.0,0.0,3.0
0.37739596,0.0,3.0
0.41857708,2.0,3.0
3.8394778,0.0,3.0
0.11845979,0.0,3.0
0.13059573,0.0,3.0
0.21422553,0.0,3.0
0.23533931,0.0,3.0
0.74969906,0.0,3.0
0.63300717,0.0,3.0
0.77160287,0.0,3.0
0.9519601,0.0,3.0
0.4047632,2.0,3.0
0.0,1.0,3.0
0.44748402,0.0,3.0
0.0,2.0,3.0
0.3498556,0.0,3.0
1.3539227,0.0,3.0
5.5043287,4.0,3.0
0.5667292,2.0,3.0
0.23501222,0.0,3.0
0.6735525,0.0,3.0
1.0031537,2.0,3.0
0.44803047,0.0,3.0
0.0,0.0,3.0
0.95426095,4.0,3.0
0.23309468,0.0,3.0
2.6413853,38.0,3.0
0.37125137,19.0,3.0
0.0,6.0,3.0
3.129767,23.0,3.0
1.1161405,0.0,4.0
2.9028363,0.0,4.0
0.73021907,17.0,4.0
1.6393908,0.0,4.0
1.5707964,0.0,4.0
0.04474623,0.0,4.0
0.17433885,0.0,4.0
1.2512875,0.0,4.0
1.4724635,0.0,4.0
0.5191461,8.0,4.0
0.0665234,0.0,4.0
0.0,8.0,4.0
0.23860933,28.0,4.0
0.0,0.0,4.0
0.67474097,0.0,4.0
0.8585901,0.0,4.0
0.53233063,0.0,4.0
0.9702957,0.0,4.0
4.2631288,0.0,4.0
1.3676205,11.0,4.0
