Speed Angle vs Modulus Speed from (566, 343) to (805, 364)
18.398369,0.82384074,2.0
18.398369,0.82384074,2.0
45.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
45.0,1.5707964,2.0
44.0,1.5707964,2.0
80.1561,0.5810823,2.0
0.0,0.5810823,2.0
0.0,0.5810823,2.0
58.137768,-0.85843873,2.0
337.8772,0.13059573,2.0
0.0,0.13059573,2.0
0.0,0.13059573,2.0
233.04077,0.09454487,2.0
84.89994,0.26211983,2.0
169.79988,0.26211983,2.0
18.398369,0.82384074,2.0
39.38591,0.3498556,2.0
22.5,1.5707964,2.0
60.53924,-0.5375866,2.0
0.0,-0.5375866,2.0
0.0,-0.5375866,2.0
52.690132,-0.16202857,2.0
153.23593,0.055498507,2.0
73.00685,-0.23501222,2.0
22.5,1.5707964,2.0
39.38591,0.3498556,2.0
18.398369,0.82384074,2.0
18.398369,0.82384074,2.0
11.25,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
78.77182,0.3498556,2.0
36.796738,0.82384074,2.0
15.116217,-0.5971767,2.0
22.688322,0.578223,2.0
36.503426,-0.23501222,2.0
0.0,-0.23501222,2.0
112.62573,0.13059573,2.0
56.462376,-0.40024066,2.0
153.23593,0.055498507,2.0
0.0,0.055498507,2.0
0.0,0.055498507,2.0
168.9386,0.13059573,2.0
25.739075,1.0636978,2.0
19.692955,0.3498556,2.0
39.38591,0.3498556,2.0
0.0,0.3498556,2.0
55.946404,0.5036263,2.0
22.5,1.5707964,2.0
43.304157,0.54636,2.0
18.398369,0.82384074,2.0
104.69479,-0.30060568,2.0
0.0,-0.30060568,2.0
154.57361,0.14281197,2.0
170.3445,0.18300392,2.0
53.075417,0.7454195,2.0
170.3445,0.18300392,2.0
29.449108,-0.8695364,2.0
3.4,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
60.53924,-0.5375866,2.0
57.161175,0.21866895,2.0
29.068884,-0.85843873,2.0
85.5,-0.0,2.0
56.462376,-0.40024066,2.0
0.0,-0.40024066,2.0
170.3445,0.18300392,2.0
0.0,0.18300392,2.0
0.0,0.18300392,2.0
58.137768,-0.85843873,2.0
52.756516,0.25877088,2.0
0.0,0.25877088,2.0
19.692955,0.3498556,2.0
12.265579,0.82384074,2.0
39.38591,0.3498556,2.0
22.0,1.5707964,2.0
168.9386,0.13059573,2.0
201.0,0.0,2.0
233.04077,0.09454487,2.0
0.0,0.09454487,2.0
0.0,0.09454487,2.0
0.0,0.09454487,2.0
0.0,0.09454487,2.0
138.26152,0.15979795,2.0
100.0,-0.0,2.0
168.9386,0.13059573,2.0
402.8002,0.15453683,2.0
91.28527,0.74665785,2.0
31.841621,0.17891717,2.0
0.0,0.17891717,2.0
0.0,0.17891717,2.0
18.398369,0.82384074,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
32.92795,0.7316864,2.0
44.0,1.5707964,2.0
36.359318,-1.0209432,2.0
170.3445,0.18300392,2.0
0.0,0.18300392,2.0
184.62123,0.16871054,2.0
142.90294,0.21866895,2.0
168.04315,0.08042318,2.0
56.720806,0.578223,2.0
147.25827,1.3027575,2.0
52.690132,-0.16202857,2.0
0.0,-0.16202857,2.0
0.0,-0.16202857,2.0
73.00685,-0.23501222,2.0
233.04077,0.09454487,2.0
0.0,0.09454487,2.0
0.0,0.09454487,2.0
0.0,0.09454487,2.0
19.0,0.0,2.0
131.0,0.0,2.0
0.0,0.0,2.0
36.503426,-0.23501222,2.0
0.0,-0.23501222,2.0
0.0,-0.23501222,2.0
58.830265,-0.5549957,2.0
218.00229,-0.28838122,2.0
170.3445,0.18300392,2.0
170.3445,0.18300392,2.0
45.276924,-0.7541583,2.0
18.601076,-0.63274884,2.0
105.51303,0.25877088,2.0
0.0,0.25877088,2.0
0.0,0.25877088,2.0
18.398369,0.82384074,2.0
43.304157,0.54636,2.0
0.0,0.54636,2.0
18.398369,0.82384074,2.0
142.41489,0.21943057,2.0
138.26152,0.15979795,2.0
31.0,0.0,2.0
215.66757,0.03942272,2.0
0.0,0.03942272,2.0
0.0,0.03942272,2.0
153.23593,0.055498507,2.0
148.14267,0.14905684,2.0
52.756516,0.25877088,2.0
88.60023,-0.35744968,2.0
0.0,-0.35744968,2.0
168.9386,0.13059573,2.0
168.9386,0.13059573,2.0
168.9386,0.13059573,2.0
25.739075,1.0636978,2.0
39.38591,0.3498556,2.0
36.796738,0.82384074,2.0
18.398369,0.82384074,2.0
18.398369,0.82384074,2.0
22.0,1.5707964,2.0
39.38591,0.3498556,2.0
51.524536,0.14281197,2.0
170.3445,0.18300392,2.0
2.917475,0.3498556,2.0
39.38591,0.3498556,2.0
52.55949,0.44237423,2.0
0.0,0.44237423,2.0
8.5,1.5707964,2.0
0.0,1.5707964,2.0
137.76248,-0.061739616,2.0
78.77182,0.3498556,2.0
78.77182,0.3498556,2.0
45.0,1.5707964,2.0
18.398369,0.82384074,2.0
103.40696,-0.16514868,2.0
0.0,-0.16514868,2.0
45.0,1.5707964,2.0
78.77182,0.3498556,2.0
66.85058,-1.1875122,2.0
0.0,-1.1875122,2.0
0.0,-1.1875122,2.0
58.137768,-0.85843873,2.0
0.0,-0.85843873,2.0
0.0,-0.85843873,2.0
0.0,-0.85843873,2.0
0.0,-0.85843873,2.0
0.0,-0.85843873,2.0
73.00685,-0.23501222,2.0
106.79068,-0.20749623,2.0
106.79068,-0.20749623,2.0
29.449108,-0.8695364,2.0
22.5,1.5707964,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
18.398369,0.82384074,2.0
22.5,1.5707964,2.0
39.38591,0.3498556,2.0
31.0,1.5707964,2.0
12.5,-0.0,2.0
15.116217,-0.5971767,2.0
112.62573,0.13059573,2.0
0.0,0.13059573,2.0
0.0,0.13059573,2.0
98.0,0.0,2.0
18.398369,0.82384074,2.0
0.0,0.82384074,2.0
249.93,0.124354996,2.0
52.756516,0.25877088,3.0
35.17101,0.25877088,3.0
0.0,0.25877088,3.0
0.0,0.25877088,3.0
18.398369,0.82384074,3.0
0.0,0.82384074,3.0
15.116217,-0.5971767,3.0
33.42529,-1.1875122,3.0
0.0,-1.1875122,3.0
0.0,-1.1875122,3.0
30.232433,-0.5971767,3.0
22.5,1.5707964,3.0
0.0,1.5707964,3.0
22.5,1.5707964,3.0
0.0,1.5707964,3.0
22.5,1.5707964,3.0
22.0,1.5707964,3.0
0.0,1.5707964,3.0
72.718636,-1.0209432,3.0
0.0,-1.0209432,3.0
201.4001,0.15453683,3.0
19.0,0.0,3.0
19.0,-0.0,3.0
36.503426,-0.23501222,3.0
37.821953,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
45.642635,0.74665785,3.0
200.21239,0.11010565,3.0
106.15083,0.7454195,3.0
183.32484,0.12029548,3.0
170.3445,0.18300392,3.0
0.0,0.18300392,3.0
327.11044,-0.025988031,3.0
50.717354,-0.16839015,3.0
184.62123,0.16871054,3.0
22.5,1.5707964,3.0
0.0,1.5707964,3.0
22.5,1.5707964,3.0
22.5,1.5707964,3.0
25.739075,1.0636978,3.0
39.38591,0.3498556,3.0
135.0,0.0,3.0
34.44198,0.69287956,3.0
109.32977,0.15612637,3.0
67.5,0.0,3.0
99.66193,-1.2173104,3.0
50.965477,-0.17353557,3.0
104.69479,-0.30060568,3.0
201.4001,0.15453683,3.0
0.0,0.15453683,3.0
0.0,0.15453683,3.0
170.3445,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
39.38591,0.3498556,3.0
0.0,0.3498556,3.0
13.5,1.5707964,3.0
62.425957,-0.61466295,3.0
305.18848,0.1446774,3.0
75.643906,-0.42225116,3.0
0.0,-0.42225116,3.0
156.10893,0.19990812,3.0
29.068884,-0.85843873,3.0
112.62573,0.13059573,3.0
0.0,0.13059573,3.0
0.0,0.13059573,3.0
75.643906,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
3.777308,0.07507984,3.0
276.52304,0.15979795,3.0
25.059929,1.0714496,3.0
32.92795,0.7316864,3.0
18.398369,0.82384074,3.0
0.0,0.82384074,3.0
0.0,0.82384074,3.0
0.0,0.82384074,3.0
0.0,0.82384074,3.0
0.0,0.82384074,3.0
56.923195,0.39681813,3.0
0.0,0.39681813,3.0
0.0,0.39681813,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
15.116217,-0.5971767,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
18.398369,0.82384074,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
12.5,0.0,3.0
12.5,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
32.92795,0.7316864,3.0
0.0,0.7316864,3.0
0.0,0.7316864,3.0
0.0,0.7316864,3.0
15.116217,-0.5971767,3.0
56.0,0.0,3.0
53.464943,1.1364291,3.0
49.0,-0.0,3.0
0.0,-0.0,3.0
15.116217,-0.5971767,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
70.379326,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
15.116217,-0.5971767,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
33.24154,-0.80667156,3.0
34.058773,-0.7022569,3.0
0.0,-0.7022569,3.0
7.5581083,-0.5971767,3.0
30.232433,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
30.232433,-0.5971767,3.0
19.091883,-0.7853982,3.0
15.116217,-0.5971767,3.0
38.183765,-0.7853982,3.0
33.42529,-1.1875122,3.0
40.32679,-0.3413559,3.0
24.5,0.0,3.0
0.0,0.0,3.0
46.91955,-0.7602778,3.0
25.81182,-1.0204104,3.0
31.0,1.5707964,3.0
99.724625,-0.80667156,3.0
0.0,-0.80667156,3.0
9.803627,0.61629695,3.0
0.0,0.61629695,3.0
8.5,1.5707964,3.0
4.0,0.0,3.0
12.0,-0.0,3.0
25.059929,1.0714496,3.0
30.232433,-0.5971767,3.0
7.5581083,-0.5971767,3.0
73.5,0.0,3.0
39.38591,0.3498556,3.0
8.5,1.5707964,3.0
29.295904,-0.4789136,3.0
8.5,1.5707964,3.0
0.0,1.5707964,3.0
0.0,1.5707964,3.0
29.068884,-0.85843873,3.0
0.0,-0.85843873,3.0
101.3077,1.1756256,3.0
15.0,1.5707964,3.0
112.62573,0.13059573,3.0
131.89769,1.2706251,3.0
0.0,1.2706251,3.0
0.0,1.2706251,3.0
168.9386,0.13059573,3.0
31.0,-0.0,3.0
0.0,-0.0,3.0
52.690132,-0.16202857,3.0
115.70869,0.19570065,3.0
51.70348,-0.16514868,3.0
51.47815,1.0636978,3.0
13.5,1.5707964,3.0
25.739075,1.0636978,3.0
200.87807,0.22082877,3.0
168.9386,0.13059573,3.0
0.0,0.13059573,3.0
168.9386,0.13059573,3.0
83.10385,0.16317044,3.0
36.359318,-1.0209432,3.0
224.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
112.62573,0.13059573,3.0
0.0,0.13059573,3.0
29.068884,-0.85843873,3.0
75.643906,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
346.80255,0.12721622,3.0
19.0,-0.0,3.0
0.0,-0.0,3.0
168.9386,0.13059573,3.0
54.626,-0.41450688,3.0
36.503426,-0.23501222,3.0
0.0,-0.23501222,3.0
170.3445,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
29.068884,-0.85843873,3.0
0.0,-0.85843873,3.0
0.0,-0.85843873,3.0
312.21786,0.19990812,3.0
251.14389,-0.033851605,3.0
153.23593,0.055498507,3.0
168.04315,0.08042318,3.0
8.5,1.5707964,3.0
45.0,1.5707964,3.0
25.739075,1.0636978,3.0
0.0,1.0636978,3.0
83.10385,0.16317044,3.0
0.0,0.16317044,3.0
41.382362,-0.20687395,3.0
0.0,-0.20687395,3.0
168.9386,0.13059573,3.0
35.126755,-0.16202857,3.0
71.30919,-0.38831872,3.0
36.503426,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
36.503426,-0.23501222,3.0
29.068884,-0.85843873,3.0
78.77182,0.3498556,3.0
164.0922,1.2095293,3.0
234.5,0.0,3.0
167.54477,-0.08066292,3.0
28.696867,0.22082877,4.0
0.0,0.22082877,4.0
8.875,-0.0,4.0
8.231988,0.7316864,4.0
0.0,0.7316864,4.0
7.267221,-0.85843873,4.0
41.928883,0.050702777,4.0
6.285714,1.5707964,4.0
10.636364,-0.0,4.0
36.544632,0.17286061,4.0
14.857142,-0.0,4.0
0.0,-0.0,4.0
6.3257904,-1.0541012,4.0
0.0,-1.0541012,4.0
6.9933004,0.5036263,4.0
13.879504,-0.8045041,4.0
0.0,-0.8045041,4.0
22.283527,-1.1875122,4.0
0.0,-1.1875122,4.0
0.0,-1.1875122,4.0
0.0,-1.1875122,4.0
0.0,-1.1875122,4.0
3.125,0.0,4.0
2.125,-1.5707964,4.0
9.550083,-1.1875122,4.0
8.356322,-1.1875122,4.0
0.0,-1.1875122,4.0
20.742468,-0.26836622,4.0
3.5714285,-0.0,4.0
4.599592,0.82384074,4.0
3.0232432,-0.5971767,4.0
3.142857,1.5707964,4.0
9.840566,0.69287956,4.0
21.375,0.0,4.0
