 PhoneID;DistToCluster1; DistToCluster2; DistToCluster3; Characteristics
TA92903URNf067ff16fcf8e045;0.009918647;0.006283857;0.009042013;2
TA92903URNf067ff16fcf8e045;0.010844602;0.006850896;0.010495983;2
TA92903URNf067ff16fcf8e045;0.034202788;0.030151961;0.034332526;2
TA92903URNf067ff16fcf8e045;0.004542718;0.002794966;0.005092192;2
TA92903URNf067ff16fcf8e045;0.009224219;0.00705722;0.010212611;2
TA92903URNf067ff16fcf8e045;0.010325718;0.005658749;0.009372506;2
TA92903URNf067ff16fcf8e045;0.005072924;0.001863374;0.005263602;2
TA92903URNf067ff16fcf8e045;0.010430312;0.007055272;0.010615895;2
TA92903URNf067ff16fcf8e045;0.011126523;0.007908121;0.011570439;2
TA92903URNf067ff16fcf8e045;0.011430367;0.008345433;0.011108464;2
TA92903URNf067ff16fcf8e045;0.027503102;0.024459326;0.028522839;2
TA92903URNf067ff16fcf8e045;0.009803334;0.006694845;0.010437147;2
TA92903URNf067ff16fcf8e045;0.018870508;0.013828097;0.019097783;2
TA92903URNf067ff16fcf8e045;0.009875239;0.007287535;0.011038025;2
TA92903URNf067ff16fcf8e045;0.00825666;0.004526617;0.007203513;2
TA92903URNf067ff16fcf8e045;0.005788554;0.00183643;0.005613105;2
TA92903URNf067ff16fcf8e045;0.007279671;0.005026241;0.008217372;2
TA92903URNf067ff16fcf8e045;0.009442538;0.005325757;0.008665163;2
TA92903URNf067ff16fcf8e045;0.009511709;0.005429572;0.009696509;2
TA92903URNf067ff16fcf8e045;0.008519299;0.004781646;0.00801709;2
TA92903URNf067ff16fcf8e045;0.010142244;0.006435846;0.011308177;2
TA92903URNf067ff16fcf8e045;0.016722067;0.011937715;0.016419754;2
TA92903URNf067ff16fcf8e045;0.009686052;0.005285773;0.009066338;2
TA92903URNf067ff16fcf8e045;0.027148056;0.02234854;0.027266797;2
TA92903URNf067ff16fcf8e045;0.006729463;0.003737328;0.006561578;2
TA92903URNf067ff16fcf8e045;0.025742179;0.021242487;0.026014525;2
TA92903URNf067ff16fcf8e045;0.00994851;0.005843873;0.009579256;2
TA92903URNf067ff16fcf8e045;0.006959509;0.003314118;0.007800444;2
TA92903URNf067ff16fcf8e045;0.005332428;0.002671724;0.006641013;2
TA92903URNf067ff16fcf8e045;0.013411744;0.010417609;0.013518784;2
TA92903URNf067ff16fcf8e045;0.009798691;0.006238175;0.009918709;2
TA92903URNf067ff16fcf8e045;0.009741859;0.006432865;0.009849136;2
TA92903URNf067ff16fcf8e045;0.01497416;0.009915897;0.015873773;2
TA92903URNf067ff16fcf8e045;0.009978366;0.006706428;0.011758856;2
TA92903URNf067ff16fcf8e045;0.023224224;0.019901453;0.023453042;2
TA92903URNf067ff16fcf8e045;0.01037247;0.007657022;0.01045849;2
TA92903URNf067ff16fcf8e045;0.011893802;0.008040958;0.012433873;2
TA92903URNf067ff16fcf8e045;0.006654578;0.003962368;0.006564704;2
TA92903URNf067ff16fcf8e045;0.005413469;0.00469906;0.007541453;2
TA92903URNf067ff16fcf8e045;0.012589533;0.008256639;0.012840366;2
TA92903URNf067ff16fcf8e045;0.013637734;0.008687532;0.013590244;2
TA92903URNf067ff16fcf8e045;0.005899992;0.001527799;0.006085249;2
TA92903URNf067ff16fcf8e045;0.009393184;0.00413733;0.008053302;2
TA92903URNf067ff16fcf8e045;0.012250929;0.009874385;0.011900707;2
TA92903URNf067ff16fcf8e045;0.01168562;0.010102269;0.012748857;2
TA92903URNf067ff16fcf8e045;0.008608043;0.006021939;0.008719447;2
TA92903URNf067ff16fcf8e045;0.008980665;0.005022747;0.008895511;2
TA92903URNf067ff16fcf8e045;0.010818372;0.007601048;0.011093456;2
TA92903URNf067ff16fcf8e045;0.033436233;0.027452925;0.033155214;2
TA92903URNf067ff16fcf8e045;0.005501576;0.003269275;0.005651799;2
TA92903URNf067ff16fcf8e045;0.006703168;0.003153228;0.00693928;2
TA92903URNf067ff16fcf8e045;0.009191709;0.006618758;0.00889632;2
TA92903URNf067ff16fcf8e045;0.007435464;0.004396695;0.007883239;2
TA92903URNf067ff16fcf8e045;0.007063194;0.003626039;0.007400112;2
TA92903URNf067ff16fcf8e045;0.011918137;0.007988209;0.011943947;2
TA92903URNf067ff16fcf8e045;0.003139548;0.001248185;0.003310853;2
TA92903URNf067ff16fcf8e045;0.009296119;0.007118882;0.0107464;2
TA92903URNf067ff16fcf8e045;0.017383146;0.011439861;0.017092651;2
TA92903URNf067ff16fcf8e045;0.011961571;0.008332772;0.012126276;2
TA92903URNf067ff16fcf8e045;0.014629855;0.012875444;0.015140776;2
TA92903URNf067ff16fcf8e045;0.005698159;0.003203505;0.006162002;2
TA92903URNf067ff16fcf8e045;0.011851928;0.008354358;0.012975425;2
TA92903URNf067ff16fcf8e045;0.010636937;0.008213248;0.011299019;2
TA92903URNf067ff16fcf8e045;0.007762045;0.003881572;0.007764752;2
TA92903URNf067ff16fcf8e045;0.009602128;0.00712361;0.010495732;2
TA92903URNf067ff16fcf8e045;0.009906125;0.006420272;0.011287901;2
TA92903URNf067ff16fcf8e045;0.013208112;0.008574913;0.012654084;2
TA92903URNf067ff16fcf8e045;0.018551499;0.0128953;0.017991357;2
TA92903URNf067ff16fcf8e045;0.012424834;0.010440992;0.013404623;2
TA92903URNf067ff16fcf8e045;0.010439049;0.005893418;0.01035779;2
TA92903URNf067ff16fcf8e045;0.019821027;0.014794721;0.02001188;2
TA92903URNf067ff16fcf8e045;0.033438505;0.027914026;0.033440571;2
TA92903URNf067ff16fcf8e045;0.025674172;0.02129485;0.02673526;2
TA92903URNf067ff16fcf8e045;0.011348785;0.004547698;0.009670088;2
TA92903URNf067ff16fcf8e045;0.010739539;0.006248549;0.010990475;2
TA92903URNf067ff16fcf8e045;0.008560853;0.005690548;0.009028547;2
TA92903URNf067ff16fcf8e045;0.005738292;0.003417058;0.007258553;2
TA92903URNf067ff16fcf8e045;0.004714028;0.002939231;0.005843969;2
TA92903URNf067ff16fcf8e045;0.007212799;0.004610364;0.007450082;2
TA92903URNf067ff16fcf8e045;0.005486477;0.002858736;0.005448376;2
TA92903URNf067ff16fcf8e045;0.008882333;0.00538558;0.008121828;2
TA92903URNf067ff16fcf8e045;0.008908181;0.004550692;0.008319755;2
TA92903URNf067ff16fcf8e045;0.013479529;0.00890226;0.013772875;2
TA92903URNf067ff16fcf8e045;0.005371777;0.002687502;0.005434525;2
TA92903URNf067ff16fcf8e045;0.017240102;0.013097773;0.016487961;2
TA92903URNf067ff16fcf8e045;0.028814692;0.024765711;0.02755909;2
TA92903URNf067ff16fcf8e045;0.016108308;0.010986117;0.015331925;2
TA92903URNf067ff16fcf8e045;0.00904857;0.006993372;0.00943384;2
TA92903URNf067ff16fcf8e045;0.010982277;0.007869686;0.011256086;2
TA92903URNf067ff16fcf8e045;0.010873918;0.007807977;0.011334344;2
TA92903URNf067ff16fcf8e045;0.012385752;0.009322082;0.013280498;2
TA92903URNf067ff16fcf8e045;0.008478695;0.005105709;0.007628603;2
TA92903URNf067ff16fcf8e045;0.01274386;0.007835934;0.012210161;2
TA92903URNf067ff16fcf8e045;0.005681922;0.003013898;0.00606995;2
TA92903URNf067ff16fcf8e045;0.007259948;0.006458456;0.009466067;2
TA92903URNf067ff16fcf8e045;0.011734472;0.008496294;0.011004571;2
TA92903URNf067ff16fcf8e045;0.010787696;0.008898809;0.011207531;2
TA92903URNf067ff16fcf8e045;0.007871587;0.004019659;0.008308694;2
TA92903URNf067ff16fcf8e045;0.009680321;0.005217189;0.009957966;2
TA92903URNf067ff16fcf8e045;0.009608338;0.008742668;0.011389338;2
TA92903URNf067ff16fcf8e045;0.010043397;0.00857757;0.011144962;2
TA92903URNf067ff16fcf8e045;0.011717025;0.007678082;0.01206297;2
TA92903URNf067ff16fcf8e045;0.010111134;0.004718607;0.008981115;2
TA92903URNf067ff16fcf8e045;0.014200052;0.011532083;0.015433676;2
TA92903URNf067ff16fcf8e045;0.008663175;0.005493763;0.008783977;2
TA92903URNf067ff16fcf8e045;0.005002395;0.002653768;0.006990287;2
TA92903URNf067ff16fcf8e045;0.012138317;0.007557133;0.011867096;2
TA92903URNf067ff16fcf8e045;0.019481643;0.015071479;0.019275418;2
TA92903URNf067ff16fcf8e045;0.011047097;0.008026522;0.012131481;2
TA92903URNf067ff16fcf8e045;0.006303137;0.002509071;0.006916736;2
TA92903URNf067ff16fcf8e045;0.009548206;0.006819032;0.010871548;2
TA92903URNf067ff16fcf8e045;0.007807498;0.004779975;0.007641534;2
TA92903URNf067ff16fcf8e045;0.009453638;0.0047008;0.009577273;2
TA92903URNf067ff16fcf8e045;0.010482936;0.007540067;0.011384305;2
TA92903URNf067ff16fcf8e045;0.016543078;0.012502433;0.017697259;2
TA92903URNf067ff16fcf8e045;0.005768237;0.002520995;0.006021884;2
TA92903URNf067ff16fcf8e045;0.018340167;0.014442542;0.018056965;2
TA92903URNf067ff16fcf8e045;0.010498679;0.00731136;0.011364559;2
TA92903URNf067ff16fcf8e045;0.007495571;0.004399869;0.008591297;2
TA92903URNf067ff16fcf8e045;0.017924761;0.015857841;0.018543596;2
TA92903URNf067ff16fcf8e045;0.007803631;0.006776331;0.009046185;2
TA92903URNf067ff16fcf8e045;0.02664928;0.023359277;0.026907432;2
TA92903URNf067ff16fcf8e045;0.011062883;0.008877102;0.010919047;2
TA92903URNf067ff16fcf8e045;0.014338327;0.009635063;0.013865539;2
TA92903URNf067ff16fcf8e045;0.010326364;0.006764646;0.010250527;2
TA92903URNf067ff16fcf8e045;0.013044007;0.00689606;0.013062957;2
TA92903URNf067ff16fcf8e045;0.013730289;0.00953751;0.014461699;2
TA92903URNf067ff16fcf8e045;0.025357637;0.022843598;0.026111907;2
TA92903URNf067ff16fcf8e045;0.006552222;0.002183801;0.005956199;2
TA92903URNf067ff16fcf8e045;0.013448275;0.011472051;0.014897455;2
TA92903URNf067ff16fcf8e045;0.011182189;0.008756431;0.011634545;2
TA92903URNf067ff16fcf8e045;0.105861066;0.101905692;0.106297444;2
TA92903URNf067ff16fcf8e045;0.030574643;0.024684006;0.030137092;2
TA92903URNf067ff16fcf8e045;0.01004796;0.007404245;0.009998726;2
TA92903URNf067ff16fcf8e045;0.036501157;0.033472651;0.037926173;2
TA92903URNf067ff16fcf8e045;0.010064077;0.007590107;0.010858847;2
TA92903URNf067ff16fcf8e045;0.013402422;0.009539127;0.01296038;2
TA92903URNf067ff16fcf8e045;0.017330634;0.011434466;0.016577112;2
TA92903URNf067ff16fcf8e045;0.015236315;0.009474414;0.014110473;2
TA92903URNf067ff16fcf8e045;0.015729758;0.01058495;0.015967873;2
TA92903URNf067ff16fcf8e045;0.01154989;0.006302012;0.009791537;2
TA92903URNf067ff16fcf8e045;0.014377788;0.010841193;0.014535783;2
TA92903URNf067ff16fcf8e045;0.013486758;0.011369243;0.013856443;2
TA92903URNf067ff16fcf8e045;0.008779063;0.006781001;0.009256916;2
TA92903URNf067ff16fcf8e045;0.006468029;0.004174995;0.007396885;2
TA92903URNf067ff16fcf8e045;0.00965657;0.005834399;0.010015231;2
TA92903URNf067ff16fcf8e045;0.007478926;0.004073191;0.008223532;2
TA92903URNf067ff16fcf8e045;0.006041324;0.004473967;0.007103705;2
TA92903URNf067ff16fcf8e045;0.020411942;0.01649011;0.019940936;2
TA92903URNf067ff16fcf8e045;0.008316106;0.004944886;0.008436001;2
TA92903URNf067ff16fcf8e045;0.018882427;0.014572846;0.019597356;2
TA92903URNf067ff16fcf8e045;0.006431958;0.004907497;0.007377414;2
TA92903URNf067ff16fcf8e045;0.011258816;0.006391283;0.010076652;2
TA92903URNf067ff16fcf8e045;0.009783464;0.008484583;0.010559507;2
TA92903URNf067ff16fcf8e045;0.008523566;0.003426543;0.007758234;2
TA92903URNf067ff16fcf8e045;0.007520644;0.004399389;0.007847688;2
TA92903URNf067ff16fcf8e045;0.009894322;0.006107605;0.010566884;2
TA92903URNf067ff16fcf8e045;0.009774035;0.00624975;0.010420914;2
TA92903URNf067ff16fcf8e045;0.012146626;0.009329682;0.011977773;2
TA92903URNf067ff16fcf8e045;0.007785055;0.003351339;0.007445603;2
TA92903URNf067ff16fcf8e045;0.004327735;0.00318408;0.005961169;2
TA92903URNf067ff16fcf8e045;0.017036244;0.011607037;0.015324473;2
TA92903URNf067ff16fcf8e045;0.009035942;0.006090927;0.008387283;2
TA92903URNf067ff16fcf8e045;0.013999276;0.009247997;0.014689049;2
TA92903URNf067ff16fcf8e045;0.010455816;0.007291814;0.011033731;2
TA92903URNf067ff16fcf8e045;0.007547178;0.005128211;0.009713902;2
TA92903URNf067ff16fcf8e045;0.011946564;0.008878329;0.011920782;2
TA92903URNf067ff16fcf8e045;0.010975006;0.008438161;0.011207518;2
TA92903URNf067ff16fcf8e045;0.009186858;0.004261854;0.009093542;2
TA92903URNf067ff16fcf8e045;0.011757325;0.006288846;0.010672723;2
TA92903URNf067ff16fcf8e045;0.009361611;0.005389029;0.008839794;2
TA92903URNf067ff16fcf8e045;0.00754344;0.004680036;0.008795398;2
TA92903URNf067ff16fcf8e045;0.006471517;0.004403388;0.005829803;2
TA92903URNf067ff16fcf8e045;0.031554253;0.028507238;0.032542606;2
TA92903URNf067ff16fcf8e045;0.027177293;0.024404391;0.026807192;2
TA92903URNf067ff16fcf8e045;0.006598176;0.003228627;0.007279628;2
TA92903URNf067ff16fcf8e045;0.010699148;0.007206552;0.010873933;2
TA92903URNf067ff16fcf8e045;0.01504553;0.008974987;0.01422536;2
TA92903URNf067ff16fcf8e045;0.031704941;0.027134423;0.032023812;2
TA92903URNf067ff16fcf8e045;0.007759206;0.003784344;0.008432444;2
TA92903URNf067ff16fcf8e045;0.026382765;0.022448681;0.026207523;2
TA92903URNf067ff16fcf8e045;0.011197639;0.009541917;0.012399666;2
TA92903URNf067ff16fcf8e045;0.010530393;0.005800972;0.011112156;2
TA92903URNf067ff16fcf8e045;0.004602669;0.002572382;0.005736257;2
TA92903URNf067ff16fcf8e045;0.011443963;0.006633967;0.011133276;2
TA92903URNf067ff16fcf8e045;0.033265568;0.028112916;0.032516512;2
TA92903URNf067ff16fcf8e045;0.012077084;0.008413545;0.012050089;2
TA92903URNf067ff16fcf8e045;0.012097167;0.006988367;0.012658049;2
TA92903URNf067ff16fcf8e045;0.008653346;0.006172534;0.009364377;2
TA92903URNf067ff16fcf8e045;0.009559637;0.005785231;0.009797333;2
TA92903URNf067ff16fcf8e045;0.015901322;0.011865347;0.016521095;2
TA92903URNf067ff16fcf8e045;0.012014839;0.007337584;0.012921706;2
TA92903URNf067ff16fcf8e045;0.029922334;0.027074345;0.030385193;2
TA92903URNf067ff16fcf8e045;0.007920383;0.005650302;0.008363619;2
TA92903URNf067ff16fcf8e045;0.008485916;0.006040336;0.009182079;2
TA92903URNf067ff16fcf8e045;0.016385834;0.010996827;0.016345867;2
TA92903URNf067ff16fcf8e045;0.005358482;0.002551091;0.005528685;2
TA92903URNf067ff16fcf8e045;0.005853769;0.003796729;0.006905367;2
TA92903URNf067ff16fcf8e045;0.023170581;0.020839035;0.023621369;2
TA92903URNf067ff16fcf8e045;0.00687657;0.00341609;0.007087266;2
TA92903URNf067ff16fcf8e045;0.011804234;0.00780698;0.012573575;2
TA92903URNf067ff16fcf8e045;0.009033505;0.006681979;0.009478979;2
TA92903URNf067ff16fcf8e045;0.01201959;0.009625669;0.013126313;2
TA92903URNf067ff16fcf8e045;0.013739296;0.009287966;0.014024394;2
TA92903URNf067ff16fcf8e045;0.016871583;0.013602055;0.01682207;2
TA92903URNf067ff16fcf8e045;0.00617263;0.00369672;0.005886615;2
TA92903URNf067ff16fcf8e045;0.008559576;0.005783004;0.008965105;2
TA92903URNf067ff16fcf8e045;0.014689916;0.010794598;0.014711184;2
TA92903URNf067ff16fcf8e045;0.0060585;0.00471223;0.007646965;2
TA92903URNf067ff16fcf8e045;0.009718889;0.005857987;0.01033734;2
TA92903URNf067ff16fcf8e045;0.012588388;0.007219311;0.011737162;2
TA92903URNf067ff16fcf8e045;0.01318017;0.008656236;0.013473895;2
TA92903URNf067ff16fcf8e045;0.014018284;0.010070061;0.014234833;2
TA92903URNf067ff16fcf8e045;0.011409173;0.009044606;0.013789408;2
TA92903URNf067ff16fcf8e045;0.012510607;0.008452246;0.011913574;2
TA92903URNf067ff16fcf8e045;0.011348485;0.009113546;0.011907983;2
TA92903URNf067ff16fcf8e045;0.006591404;0.004567211;0.0079812;2
TA92903URNf067ff16fcf8e045;0.034411699;0.031070166;0.033963865;2
TA92903URNf067ff16fcf8e045;0.009580262;0.005706018;0.010602286;2
TA92903URNf067ff16fcf8e045;0.013029239;0.010840843;0.013142892;2
TA92903URNf067ff16fcf8e045;0.004691112;0.003242772;0.00565887;2
TA92903URNf067ff16fcf8e045;0.015774397;0.011777419;0.014901745;2
TA92903URNf067ff16fcf8e045;0.014505339;0.010502565;0.014895803;2
TA92903URNf067ff16fcf8e045;0.006431361;0.002764932;0.00696755;2
TA92903URNf067ff16fcf8e045;0.007978648;0.003673674;0.008443437;2
TA92903URNf067ff16fcf8e045;0.006703989;0.003188782;0.007707125;2
TA92903URNf067ff16fcf8e045;0.008050365;0.005605934;0.009003068;2
TA92903URNf067ff16fcf8e045;0.016643595;0.010002854;0.01537251;2
TA92903URNf067ff16fcf8e045;0.01365276;0.01100228;0.014352407;2
TA92903URNf067ff16fcf8e045;0.029626001;0.026270758;0.030645583;2
TA92903URNf067ff16fcf8e045;0.007888835;0.004675732;0.008181094;2
TA92903URNf067ff16fcf8e045;0.018557085;0.016115114;0.020183528;2
TA92903URNf067ff16fcf8e045;0.006739277;0.004577627;0.006889824;2
TA92903URNf067ff16fcf8e045;0.01075009;0.005969802;0.010125399;2
TA92903URNf067ff16fcf8e045;0.006059719;0.00351048;0.006243019;2
TA92903URNf067ff16fcf8e045;0.009581996;0.005798361;0.009460569;2
TA92903URNf067ff16fcf8e045;0.011455089;0.009053431;0.011898287;2
TA92903URNf067ff16fcf8e045;0.007535435;0.004843498;0.008040743;2
TA92903URNf067ff16fcf8e045;0.007220854;0.002533731;0.0073137;2
TA92903URNf067ff16fcf8e045;0.011389789;0.006055853;0.010558579;2
TA92903URNf067ff16fcf8e045;0.022396184;0.019909115;0.023196553;2
TA92903URNf067ff16fcf8e045;0.011220877;0.005722892;0.009562362;2
TA92903URNf067ff16fcf8e045;0.027676023;0.024778091;0.028620543;2
TA92903URNf067ff16fcf8e045;0.015361626;0.011076722;0.015928304;2
TA92903URNf067ff16fcf8e045;0.008800598;0.004531601;0.008839015;2
TA92903URNf067ff16fcf8e045;0.011528301;0.006818211;0.011568477;2
TA92903URNf067ff16fcf8e045;0.00660183;0.003872253;0.006719972;2
TA92903URNf067ff16fcf8e045;0.005814043;0.003886598;0.006502529;2
TA92903URNf067ff16fcf8e045;0.009975897;0.00584221;0.009722943;2
TA92903URNf067ff16fcf8e045;0.032801663;0.030828208;0.033911105;2
TA92903URNf067ff16fcf8e045;0.009499394;0.0056323;0.00956056;2
TA92903URNf067ff16fcf8e045;0.027681943;0.026045206;0.029193413;2
TA92903URNf067ff16fcf8e045;0.007856597;0.004218464;0.007768468;2
TA92903URNf067ff16fcf8e045;0.007343178;0.003908556;0.007829618;2
TA92903URNf067ff16fcf8e045;0.010650419;0.005089417;0.00990132;2
TA92903URNf067ff16fcf8e045;0.015493587;0.009577806;0.014630745;2
TA92903URNf067ff16fcf8e045;0.012680529;0.007960777;0.011424546;2
TA92903URNf067ff16fcf8e045;0.011003055;0.007092677;0.011620952;2
TA92903URNf067ff16fcf8e045;0.014897882;0.010520682;0.015761747;2
TA92903URNf067ff16fcf8e045;0.011056721;0.006289044;0.011508544;2
TA92903URNf067ff16fcf8e045;0.010417435;0.006366858;0.010347208;2
TA92903URNf067ff16fcf8e045;0.004734931;0.004330065;0.006670768;2
TA92903URNf067ff16fcf8e045;0.007881013;0.004929456;0.008767134;2
TA92903URNf067ff16fcf8e045;0.008951784;0.004560235;0.008422961;2
ZX1B23QFSP48abead89f52e3bb;0.007730287;0.009017647;0.005161205;3
ZX1B23QFSP48abead89f52e3bb;0.008808602;0.008749814;0.005028317;3
ZX1B23QFSP48abead89f52e3bb;0.011746825;0.010600104;0.00730128;3
ZX1B23QFSP48abead89f52e3bb;0.010676368;0.011449483;0.006964037;3
ZX1B23QFSP48abead89f52e3bb;0.008634556;0.009933386;0.005027286;3
ZX1B23QFSP48abead89f52e3bb;0.013401243;0.014840708;0.010141129;3
ZX1B23QFSP48abead89f52e3bb;0.007658565;0.008408301;0.004274892;3
ZX1B23QFSP48abead89f52e3bb;0.008366854;0.009923485;0.005641404;3
ZX1B23QFSP48abead89f52e3bb;0.008705015;0.009518644;0.005400392;3
ZX1B23QFSP48abead89f52e3bb;0.007884931;0.008645543;0.004625092;3
ZX1B23QFSP48abead89f52e3bb;0.019051601;0.017290768;0.014612062;3
ZX1B23QFSP48abead89f52e3bb;0.004975167;0.007549113;0.002879001;3
ZX1B23QFSP48abead89f52e3bb;0.004996313;0.005608062;0.001519059;3
ZX1B23QFSP48abead89f52e3bb;0.015614713;0.01466443;0.011335518;3
ZX1B23QFSP48abead89f52e3bb;0.007892962;0.008015135;0.004758152;3
ZX1B23QFSP48abead89f52e3bb;0.005177895;0.007575752;0.002988032;3
ZX1B23QFSP48abead89f52e3bb;0.007323372;0.007406447;0.003524353;3
ZX1B23QFSP48abead89f52e3bb;0.013656871;0.013858301;0.009702672;3
ZX1B23QFSP48abead89f52e3bb;0.007089798;0.008142548;0.004054762;3
ZX1B23QFSP48abead89f52e3bb;0.006897936;0.006004686;0.002617159;3
ZX1B23QFSP48abead89f52e3bb;0.005765902;0.006420674;0.002936742;3
ZX1B23QFSP48abead89f52e3bb;0.006487104;0.006772301;0.0033226;3
ZX1B23QFSP48abead89f52e3bb;0.007543839;0.00743378;0.004150083;3
ZX1B23QFSP48abead89f52e3bb;0.007946416;0.008417952;0.004659497;3
ZX1B23QFSP48abead89f52e3bb;0.007466996;0.008236836;0.004093826;3
ZX1B23QFSP48abead89f52e3bb;0.009353082;0.006249851;0.003532789;3
ZX1B23QFSP48abead89f52e3bb;0.01351701;0.009953837;0.007483601;3
ZX1B23QFSP48abead89f52e3bb;0.010021217;0.009372379;0.005624391;3
ZX1B23QFSP48abead89f52e3bb;0.011013344;0.01022546;0.007075548;3
ZX1B23QFSP48abead89f52e3bb;0.010198012;0.012841176;0.006827618;3
ZX1B23QFSP48abead89f52e3bb;0.007512388;0.006816815;0.003269484;3
ZX1B23QFSP48abead89f52e3bb;0.025152412;0.025986956;0.020430631;3
ZX1B23QFSP48abead89f52e3bb;0.009683063;0.009752503;0.006259619;3
ZX1B23QFSP48abead89f52e3bb;0.007620287;0.008640231;0.004981946;3
ZX1B23QFSP48abead89f52e3bb;0.017323972;0.018174066;0.01332296;3
ZX1B23QFSP48abead89f52e3bb;0.004892501;0.004824395;0.001472701;3
ZX1B23QFSP48abead89f52e3bb;0.008528905;0.006441803;0.004450455;3
ZX1B23QFSP48abead89f52e3bb;0.007579756;0.007843251;0.003774718;3
ZX1B23QFSP48abead89f52e3bb;0.010765235;0.012492829;0.007050175;3
ZX1B23QFSP48abead89f52e3bb;0.00609797;0.00618289;0.002195761;3
ZX1B23QFSP48abead89f52e3bb;0.007818795;0.006824243;0.002987284;3
ZX1B23QFSP48abead89f52e3bb;0.009895528;0.011795049;0.007629203;3
ZX1B23QFSP48abead89f52e3bb;0.017312814;0.014833611;0.011540438;3
ZX1B23QFSP48abead89f52e3bb;0.007492084;0.007672428;0.003769915;3
ZX1B23QFSP48abead89f52e3bb;0.009190324;0.009486633;0.005379549;3
ZX1B23QFSP48abead89f52e3bb;0.010165157;0.010376535;0.006292307;3
ZX1B23QFSP48abead89f52e3bb;0.011149326;0.010809577;0.006446266;3
ZX1B23QFSP48abead89f52e3bb;0.011543895;0.011988118;0.00716109;3
ZX1B23QFSP48abead89f52e3bb;0.007112922;0.009030734;0.004418413;3
ZX1B23QFSP48abead89f52e3bb;0.010064383;0.008497213;0.005694464;3
ZX1B23QFSP48abead89f52e3bb;0.008909424;0.006117667;0.003852519;3
ZX1B23QFSP48abead89f52e3bb;0.011620426;0.009867542;0.00674239;3
ZX1B23QFSP48abead89f52e3bb;0.013807607;0.01475598;0.010246103;3
ZX1B23QFSP48abead89f52e3bb;0.00687358;0.005915389;0.002416441;3
ZX1B23QFSP48abead89f52e3bb;0.008779972;0.008787569;0.005374208;3
ZX1B23QFSP48abead89f52e3bb;0.012198705;0.01246835;0.008165671;3
ZX1B23QFSP48abead89f52e3bb;0.013396901;0.012314876;0.008869221;3
ZX1B23QFSP48abead89f52e3bb;0.006433723;0.006174195;0.002042518;3
ZX1B23QFSP48abead89f52e3bb;0.013094683;0.012391889;0.008193078;3
ZX1B23QFSP48abead89f52e3bb;0.008051661;0.007698596;0.004008222;3
ZX1B23QFSP48abead89f52e3bb;0.010637195;0.008411306;0.00547931;3
ZX1B23QFSP48abead89f52e3bb;0.008365678;0.007948997;0.003948441;3
ZX1B23QFSP48abead89f52e3bb;0.012592665;0.015772923;0.01020584;3
ZX1B23QFSP48abead89f52e3bb;0.006064951;0.005809699;0.002845528;3
ZX1B23QFSP48abead89f52e3bb;0.009816008;0.010614959;0.006733196;3
ZX1B23QFSP48abead89f52e3bb;0.010906113;0.010547596;0.007326693;3
ZX1B23QFSP48abead89f52e3bb;0.010106112;0.008916951;0.005211933;3
ZX1B23QFSP48abead89f52e3bb;0.009738803;0.009145526;0.00576403;3
ZX1B23QFSP48abead89f52e3bb;0.012947371;0.011260059;0.008322072;3
ZX1B23QFSP48abead89f52e3bb;0.007340312;0.008141466;0.004015917;3
ZX1B23QFSP48abead89f52e3bb;0.006731647;0.005493869;0.002318418;3
ZX1B23QFSP48abead89f52e3bb;0.009739127;0.010201522;0.006415587;3
ZX1B23QFSP48abead89f52e3bb;0.012409586;0.009574189;0.006942327;3
ZX1B23QFSP48abead89f52e3bb;0.007609532;0.00746555;0.00359785;3
ZX1B23QFSP48abead89f52e3bb;0.009567096;0.008716549;0.005548618;3
ZX1B23QFSP48abead89f52e3bb;0.010035468;0.007776881;0.005035775;3
ZX1B23QFSP48abead89f52e3bb;0.009351492;0.008407601;0.00441886;3
ZX1B23QFSP48abead89f52e3bb;0.011242766;0.012679392;0.008509338;3
ZX1B23QFSP48abead89f52e3bb;0.011899057;0.011717423;0.007785055;3
ZX1B23QFSP48abead89f52e3bb;0.022759047;0.023573023;0.019831539;3
ZX1B23QFSP48abead89f52e3bb;0.013564896;0.013477834;0.009601891;3
ZX1B23QFSP48abead89f52e3bb;0.005056725;0.003927037;0.000923172;3
ZX1B23QFSP48abead89f52e3bb;0.006400251;0.007104189;0.003444757;3
ZX1B23QFSP48abead89f52e3bb;0.021724143;0.021721986;0.016795921;3
ZX1B23QFSP48abead89f52e3bb;0.008082876;0.0086425;0.004189725;3
ZX1B23QFSP48abead89f52e3bb;0.009298671;0.008649042;0.005644158;3
ZX1B23QFSP48abead89f52e3bb;0.008459059;0.009373877;0.005387082;3
ZX1B23QFSP48abead89f52e3bb;0.011255954;0.009823541;0.00668692;3
ZX1B23QFSP48abead89f52e3bb;0.009037845;0.009695496;0.005340129;3
ZX1B23QFSP48abead89f52e3bb;0.008576357;0.008959728;0.005068717;3
ZX1B23QFSP48abead89f52e3bb;0.017196675;0.017978258;0.0133569;3
ZX1B23QFSP48abead89f52e3bb;0.012424153;0.012369756;0.008890578;3
ZX1B23QFSP48abead89f52e3bb;0.009004428;0.010220987;0.0056283;3
ZX1B23QFSP48abead89f52e3bb;0.007179634;0.008381135;0.003933081;3
ZX1B23QFSP48abead89f52e3bb;0.009900624;0.009923822;0.006039921;3
