X,Y,Z,time,Id
1346,502,0,14:01:34.973,ZX1B23QBS53771758c578bbd85
1346,502,0,14:01:37.010,ZX1B23QBS53771758c578bbd85
1422,418,0,14:01:39.083,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:41.127,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:42.933,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:44.887,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:46.793,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:48.873,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:51.000,ZX1B23QBS53771758c578bbd85
1422,418,0,14:01:52.947,ZX1B23QBS53771758c578bbd85
1422,418,0,14:01:54.907,ZX1B23QBS53771758c578bbd85
1422,418,0,14:01:56.923,ZX1B23QBS53771758c578bbd85
1422,442,0,14:01:59.017,ZX1B23QBS53771758c578bbd85
1422,442,0,14:02:00.903,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:02.877,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:04.707,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:06.447,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:08.657,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:10.743,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:13.153,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:15.140,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:17.033,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:18.930,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:21.133,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:23.493,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:26.043,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:28.047,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:30.070,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:31.967,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:33.887,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:35.770,ZX1B23QBS53771758c578bbd85
1009,478,0,14:02:37.663,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:39.693,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:42.090,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:44.203,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:46.230,ZX1B23QBS53771758c578bbd85
1171,478,0,14:02:48.207,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:49.997,ZX1B23QBS53771758c578bbd85
1422,418,0,14:02:52.047,ZX1B23QBS53771758c578bbd85
1422,418,0,14:02:53.960,ZX1B23QBS53771758c578bbd85
1422,418,0,14:02:55.983,ZX1B23QBS53771758c578bbd85
1422,418,0,14:02:57.937,ZX1B23QBS53771758c578bbd85
1346,502,0,14:02:59.997,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:01.770,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:03.897,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:06.803,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:08.637,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:10.497,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:12.187,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:14.000,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:15.753,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:17.717,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:19.670,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:21.810,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:23.710,ZX1B23QBS53771758c578bbd85
1719,442,0,14:03:25.673,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:27.713,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:30.197,ZX1B23QBS53771758c578bbd85
1719,442,0,14:03:32.317,ZX1B23QBS53771758c578bbd85
1719,442,0,14:03:34.163,ZX1B23QBS53771758c578bbd85
1719,442,0,14:03:36.087,ZX1B23QBS53771758c578bbd85
1719,442,0,14:03:37.917,ZX1B23QBS53771758c578bbd85
2220,442,0,14:03:39.823,ZX1B23QBS53771758c578bbd85
2220,442,0,14:03:41.737,ZX1B23QBS53771758c578bbd85
2220,442,0,14:03:44.350,ZX1B23QBS53771758c578bbd85
2127,418,0,14:03:46.813,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:49.163,ZX1B23QBS53771758c578bbd85
2220,442,0,14:03:51.070,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:53.067,ZX1B23QBS53771758c578bbd85
1422,442,0,14:03:54.930,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:57.023,ZX1B23QBS53771758c578bbd85
1422,418,0,14:03:59.103,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:01.000,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:03.040,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:04.887,ZX1B23QBS53771758c578bbd85
2127,418,0,14:04:07.047,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:08.880,ZX1B23QBS53771758c578bbd85
2034,442,0,14:04:10.870,ZX1B23QBS53771758c578bbd85
2220,442,0,14:04:12.747,ZX1B23QBS53771758c578bbd85
2220,418,0,14:04:14.497,ZX1B23QBS53771758c578bbd85
2168,442,0,14:04:16.580,ZX1B23QBS53771758c578bbd85
2168,442,0,14:04:18.820,ZX1B23QBS53771758c578bbd85
1422,442,0,14:04:20.693,ZX1B23QBS53771758c578bbd85
2220,442,0,14:04:22.563,ZX1B23QBS53771758c578bbd85
2220,442,0,14:04:24.590,ZX1B23QBS53771758c578bbd85
1422,442,0,14:04:26.357,ZX1B23QBS53771758c578bbd85
1422,442,0,14:04:28.377,ZX1B23QBS53771758c578bbd85
2220,442,0,14:04:30.313,ZX1B23QBS53771758c578bbd85
2127,418,0,14:04:32.210,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:34.130,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:36.027,ZX1B23QBS53771758c578bbd85
1808,418,0,14:04:38.350,ZX1B23QBS53771758c578bbd85
1808,418,0,14:04:40.250,ZX1B23QBS53771758c578bbd85
1676,418,0,14:04:42.260,ZX1B23QBS53771758c578bbd85
1719,418,0,14:04:44.190,ZX1B23QBS53771758c578bbd85
1676,442,0,14:04:46.047,ZX1B23QBS53771758c578bbd85
1676,442,0,14:04:47.890,ZX1B23QBS53771758c578bbd85
1676,442,0,14:04:49.693,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:51.880,ZX1B23QBS53771758c578bbd85
1422,442,0,14:04:54.130,ZX1B23QBS53771758c578bbd85
1422,442,0,14:04:56.300,ZX1B23QBS53771758c578bbd85
1422,418,0,14:04:58.740,ZX1B23QBS53771758c578bbd85
1422,418,0,14:05:01.403,ZX1B23QBS53771758c578bbd85
1422,418,0,14:05:03.560,ZX1B23QBS53771758c578bbd85
1422,418,0,14:05:05.930,ZX1B23QBS53771758c578bbd85
1422,442,0,14:05:07.897,ZX1B23QBS53771758c578bbd85
1422,442,0,14:05:09.977,ZX1B23QBS53771758c578bbd85
1422,442,0,14:05:12.047,ZX1B23QBS53771758c578bbd85
1422,442,0,14:05:13.897,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:15.907,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:17.767,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:19.573,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:21.420,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:23.400,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:25.377,ZX1B23QBS53771758c578bbd85
1346,502,0,14:05:27.877,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:29.683,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:31.550,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:33.690,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:35.820,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:38.003,ZX1B23QBS53771758c578bbd85
1171,478,0,14:05:42.590,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:44.607,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:47.403,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:49.450,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:51.763,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:53.703,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:55.533,ZX1B23QBS53771758c578bbd85
1009,478,0,14:05:58.427,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:00.330,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:02.140,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:04.090,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:06.087,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:08.350,ZX1B23QBS53771758c578bbd85
1009,478,0,14:06:10.277,ZX1B23QBS53771758c578bbd85
1346,502,0,14:06:12.107,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:13.943,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:16.067,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:17.937,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:19.917,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:21.963,ZX1B23QBS53771758c578bbd85
1171,478,0,14:06:23.810,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:25.690,ZX1B23QBS53771758c578bbd85
1346,502,0,14:06:27.533,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:29.407,ZX1B23QBS53771758c578bbd85
1346,502,0,14:06:31.240,ZX1B23QBS53771758c578bbd85
1346,502,0,14:06:33.120,ZX1B23QBS53771758c578bbd85
1346,502,0,14:06:35.343,ZX1B23QBS53771758c578bbd85
1422,442,0,14:06:37.303,ZX1B23QBS53771758c578bbd85
1422,442,0,14:06:41.693,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:43.647,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:45.840,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:47.867,ZX1B23QBS53771758c578bbd85
1422,442,0,14:06:50.097,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:52.263,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:54.347,ZX1B23QBS53771758c578bbd85
1422,418,0,14:06:56.197,ZX1B23QBS53771758c578bbd85
1422,442,0,14:06:58.007,ZX1B23QBS53771758c578bbd85
1422,442,0,14:07:00.033,ZX1B23QBS53771758c578bbd85
1422,418,0,14:07:01.880,ZX1B23QBS53771758c578bbd85
1422,418,0,14:07:03.980,ZX1B23QBS53771758c578bbd85
1422,418,0,14:07:05.663,ZX1B23QBS53771758c578bbd85
1422,418,0,14:07:07.417,ZX1B23QBS53771758c578bbd85
2220,442,0,14:07:09.240,ZX1B23QBS53771758c578bbd85
1719,418,0,14:07:11.020,ZX1B23QBS53771758c578bbd85
1719,418,0,14:07:12.793,ZX1B23QBS53771758c578bbd85
1719,418,0,14:07:14.977,ZX1B23QBS53771758c578bbd85
1719,418,0,14:07:17.347,ZX1B23QBS53771758c578bbd85
1719,418,0,14:07:19.247,ZX1B23QBS53771758c578bbd85
1808,418,0,14:07:21.650,ZX1B23QBS53771758c578bbd85
1808,418,0,14:07:23.917,ZX1B23QBS53771758c578bbd85
2168,442,0,14:07:25.913,ZX1B23QBS53771758c578bbd85
2220,442,0,14:07:28.530,ZX1B23QBS53771758c578bbd85
2220,442,0,14:07:30.590,ZX1B23QBS53771758c578bbd85
2168,442,0,14:07:32.530,ZX1B23QBS53771758c578bbd85
1946,418,0,14:07:35.460,ZX1B23QBS53771758c578bbd85
2168,418,0,14:07:37.753,ZX1B23QBS53771758c578bbd85
2220,442,0,14:07:39.920,ZX1B23QBS53771758c578bbd85
2168,418,0,14:07:42.047,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:44.067,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:46.107,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:48.277,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:50.720,ZX1B23QBS53771758c578bbd85
2168,442,0,14:07:52.887,ZX1B23QBS53771758c578bbd85
2168,442,0,14:07:54.910,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:56.953,ZX1B23QBS53771758c578bbd85
2220,418,0,14:07:59.213,ZX1B23QBS53771758c578bbd85
2220,418,0,14:08:01.370,ZX1B23QBS53771758c578bbd85
2220,418,0,14:08:03.520,ZX1B23QBS53771758c578bbd85
2034,418,0,14:08:05.660,ZX1B23QBS53771758c578bbd85
2168,442,0,14:08:08.217,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:10.853,ZX1B23QBS53771758c578bbd85
1422,418,0,14:08:13.057,ZX1B23QBS53771758c578bbd85
1422,418,0,14:08:15.270,ZX1B23QBS53771758c578bbd85
2220,442,0,14:08:18.097,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:20.213,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:22.577,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:24.737,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:26.867,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:29.157,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:31.493,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:33.997,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:36.183,ZX1B23QBS53771758c578bbd85
1422,418,0,14:08:38.953,ZX1B23QBS53771758c578bbd85
1422,418,0,14:08:41.097,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:44.127,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:46.053,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:48.437,ZX1B23QBS53771758c578bbd85
1422,418,0,14:08:51.580,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:55.477,ZX1B23QBS53771758c578bbd85
1422,442,0,14:08:57.633,ZX1B23QBS53771758c578bbd85
1422,418,0,14:09:01.647,ZX1B23QBS53771758c578bbd85
1422,418,0,14:09:03.603,ZX1B23QBS53771758c578bbd85
1422,418,0,14:09:06.290,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:08.277,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:10.727,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:12.660,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:14.477,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:16.317,ZX1B23QBS53771758c578bbd85
1171,478,0,14:09:18.333,ZX1B23QBS53771758c578bbd85
1346,502,0,14:09:20.373,ZX1B23QBS53771758c578bbd85
1171,478,0,14:09:22.210,ZX1B23QBS53771758c578bbd85
1171,478,0,14:09:24.053,ZX1B23QBS53771758c578bbd85
1171,478,0,14:09:25.880,ZX1B23QBS53771758c578bbd85
1171,478,0,14:09:27.753,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:29.633,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:31.960,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:33.817,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:36.577,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:39.410,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:41.817,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:43.810,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:45.917,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:47.970,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:49.933,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:52.023,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:53.893,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:55.933,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:57.730,ZX1B23QBS53771758c578bbd85
1009,478,0,14:09:59.810,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:01.690,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:03.613,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:05.730,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:07.857,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:09.967,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:12.093,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:14.263,ZX1B23QBS53771758c578bbd85
1009,478,0,14:10:16.270,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:18.293,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:20.170,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:22.080,ZX1B23QBS53771758c578bbd85
1171,478,0,14:10:23.933,ZX1B23QBS53771758c578bbd85
1171,478,0,14:10:25.920,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:27.877,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:29.893,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:32.100,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:34.150,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:36.293,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:38.057,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:39.853,ZX1B23QBS53771758c578bbd85
1422,442,0,14:10:41.920,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:43.870,ZX1B23QBS53771758c578bbd85
1346,502,0,14:10:45.737,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:47.750,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:49.543,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:51.533,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:53.800,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:56.117,ZX1B23QBS53771758c578bbd85
1422,418,0,14:10:57.987,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:00.080,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:01.877,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:03.967,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:06.050,ZX1B23QBS53771758c578bbd85
1808,442,0,14:11:07.980,ZX1B23QBS53771758c578bbd85
2220,442,0,14:11:09.913,ZX1B23QBS53771758c578bbd85
2034,418,0,14:11:11.907,ZX1B23QBS53771758c578bbd85
2034,418,0,14:11:13.860,ZX1B23QBS53771758c578bbd85
1808,418,0,14:11:15.817,ZX1B23QBS53771758c578bbd85
1676,418,0,14:11:17.703,ZX1B23QBS53771758c578bbd85
2220,442,0,14:11:19.783,ZX1B23QBS53771758c578bbd85
1808,418,0,14:11:21.787,ZX1B23QBS53771758c578bbd85
2070,418,0,14:11:24.333,ZX1B23QBS53771758c578bbd85
1422,442,0,14:11:26.560,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:28.500,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:30.297,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:32.330,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:34.040,ZX1B23QBS53771758c578bbd85
2168,442,0,14:11:36.553,ZX1B23QBS53771758c578bbd85
2168,442,0,14:11:38.353,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:40.590,ZX1B23QBS53771758c578bbd85
1422,418,0,14:11:42.723,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:44.917,ZX1B23QBS53771758c578bbd85
2127,418,0,14:11:46.783,ZX1B23QBS53771758c578bbd85
2127,418,0,14:11:48.603,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:50.497,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:52.507,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:54.420,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:56.447,ZX1B23QBS53771758c578bbd85
2220,418,0,14:11:58.547,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:01.877,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:04.757,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:06.593,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:08.393,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:10.130,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:12.057,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:14.040,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:15.970,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:17.740,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:19.807,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:21.927,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:24.530,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:26.363,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:28.233,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:30.413,ZX1B23QBS53771758c578bbd85
2168,442,0,14:12:32.823,ZX1B23QBS53771758c578bbd85
2168,442,0,14:12:34.460,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:36.177,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:38.273,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:40.357,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:42.283,ZX1B23QBS53771758c578bbd85
2220,418,0,14:12:44.273,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:46.933,ZX1B23QBS53771758c578bbd85
1422,442,0,14:12:48.667,ZX1B23QBS53771758c578bbd85
2034,442,0,14:12:50.517,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:52.997,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:55.100,ZX1B23QBS53771758c578bbd85
1422,418,0,14:12:57.197,ZX1B23QBS53771758c578bbd85
2220,442,0,14:12:59.307,ZX1B23QBS53771758c578bbd85
2220,418,0,14:13:01.347,ZX1B23QBS53771758c578bbd85
2220,418,0,14:13:03.570,ZX1B23QBS53771758c578bbd85
2220,418,0,14:13:05.677,ZX1B23QBS53771758c578bbd85
2220,418,0,14:13:07.800,ZX1B23QBS53771758c578bbd85
2220,442,0,14:13:10.087,ZX1B23QBS53771758c578bbd85
2168,442,0,14:13:12.300,ZX1B23QBS53771758c578bbd85
2168,442,0,14:13:14.387,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:16.597,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:18.770,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:21.167,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:23.730,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:25.900,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:28.853,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:31.080,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:33.397,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:35.607,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:37.937,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:40.507,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:42.700,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:46.123,ZX1B23QBS53771758c578bbd85
1422,418,0,14:13:48.320,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:50.483,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:52.653,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:54.860,ZX1B23QBS53771758c578bbd85
1422,442,0,14:13:57.310,ZX1B23QBS53771758c578bbd85
1422,418,0,14:14:02.013,ZX1B23QBS53771758c578bbd85
1422,418,0,14:14:05.187,ZX1B23QBS53771758c578bbd85
1346,502,0,14:14:07.353,ZX1B23QBS53771758c578bbd85
1346,502,0,14:14:10.540,ZX1B23QBS53771758c578bbd85
1346,502,0,14:14:12.893,ZX1B23QBS53771758c578bbd85
1346,502,0,14:14:15.190,ZX1B23QBS53771758c578bbd85
1171,478,0,14:14:17.640,ZX1B23QBS53771758c578bbd85
1171,478,0,14:14:20.380,ZX1B23QBS53771758c578bbd85
1171,478,0,14:14:23.033,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:25.877,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:27.937,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:30.327,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:32.203,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:34.407,ZX1B23QBS53771758c578bbd85
960,478,0,14:14:37.470,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:39.670,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:41.987,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:45.157,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:47.707,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:49.867,ZX1B23QBS53771758c578bbd85
910,478,0,14:14:52.157,ZX1B23QBS53771758c578bbd85
910,478,0,14:14:54.983,ZX1B23QBS53771758c578bbd85
1009,478,0,14:14:57.150,ZX1B23QBS53771758c578bbd85
1422,418,0,14:14:59.390,ZX1B23QBS53771758c578bbd85
1422,418,0,14:15:02.063,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:04.967,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:07.100,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:09.367,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:11.617,ZX1B23QBS53771758c578bbd85
960,478,0,14:15:14.350,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:16.500,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:18.723,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:21.027,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:23.237,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:25.437,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:27.660,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:30.600,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:32.557,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:34.363,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:36.320,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:38.177,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:40.100,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:44.280,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:46.613,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:48.483,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:50.533,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:53.310,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:55.380,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:57.193,ZX1B23QBS53771758c578bbd85
1009,478,0,14:15:59.147,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:01.177,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:03.373,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:05.533,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:07.767,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:09.857,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:11.753,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:14.167,ZX1B23QBS53771758c578bbd85
1009,478,0,14:16:16.140,ZX1B23QBS53771758c578bbd85
