X,Y,Z,WholeDate,Phone id,Time Between values,Xspeed,YSpeed,ZSpeed,ModSpd,STheta,Xacc,Yacc,Zacc,ModAcc,ATheta
738,364,0,26/09/2014 10:38:23,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.039422719797326304,-107.75,-4.25,0.0,-107.8337841309485,0.039422719797326304
738,364,0,26/09/2014 10:38:25,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.039422719797326304,0.0,0.0,0.0,0.0,0.039422719797326304
776,320,0,26/09/2014 10:38:26,ZX1B23QFSP48abead89f52e3bb,1.0,38.0,-44.0,0.0,58.137767414994535,-0.8584387287005677,38.0,-44.0,0.0,58.137767414994535,-0.8584387287005677
776,320,0,26/09/2014 10:38:28,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.8584387287005677,-19.0,22.0,0.0,-29.068883707497267,-0.8584387287005677
643,302,0,26/09/2014 10:38:31,ZX1B23QFSP48abead89f52e3bb,3.0,-44.333333333333336,-6.0,0.0,44.73750601502552,0.13452100291619443,-14.777777777777779,-2.0,0.0,14.912502005008506,0.13452100291619443
643,320,0,26/09/2014 10:38:32,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,18.0,0.0,18.0,1.5707963267948966,44.333333333333336,24.0,0.0,-26.737506015025517,0.49618050534760505
616,347,0,26/09/2014 10:38:35,ZX1B23QFSP48abead89f52e3bb,3.0,-9.0,9.0,0.0,12.727922061357855,-0.7853981633974483,-3.0,-3.0,0.0,-1.757359312880715,0.7853981633974483
616,302,0,26/09/2014 10:38:36,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,-45.0,0.0,45.0,-1.5707963267948966,9.0,-54.0,0.0,32.27207793864214,-1.4056476493802699
591,320,0,26/09/2014 10:38:38,ZX1B23QFSP48abead89f52e3bb,2.0,-12.5,9.0,0.0,15.402921800749363,-0.6240230529767569,-6.25,27.0,0.0,-14.79853909962532,-1.343321346322069
616,347,0,26/09/2014 10:38:40,ZX1B23QFSP48abead89f52e3bb,2.0,12.5,13.5,0.0,18.398369492974098,0.8238407534186363,12.5,2.25,0.0,1.4977238461123674,0.17809293823119754
514,320,0,26/09/2014 10:38:42,ZX1B23QFSP48abead89f52e3bb,2.0,-51.0,-13.5,0.0,52.75651618520692,0.2587708919636976,-31.75,-13.5,0.0,17.17907334611641,0.4020373696796587
